"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11123946","807435","191","Y","TX","TXU","66","193","94","2090","12-20-2016 09:29:00","12-20-2016 12:58:00","","","","","","","85950376609","","853233","503099","Y","12/20/2016 9:29:00 AM"
"11123891","504133","192","Y","TX","TX","401","195","81","1331","12-20-2016 09:30:00","12-20-2016 11:31:00","","","","","","","51764698404","","169881","1076954","Y","12/20/2016 9:30:00 AM"
"11123925","410763","194","Y","TX","TX","403","195","0","1336","12-20-2016 09:33:00","12-20-2016 12:20:00","","","","","","","65687746909","","839935","1188756","Y","12/20/2016 9:31:00 AM"
"11123942","504063","195","Y","TX","TXU","403","193","94","9900","12-20-2016 09:37:00","12-20-2016 15:07:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","77071512506","12-21-2016 11:22:44","430650","606250","Y","12/20/2016 9:37:00 AM"
"11123945","401231","196","Y","TX","TX","405","195","94","728","12-20-2016 09:44:00","12-20-2016 11:28:00","","","","","","","61960429703","","653125","1055236","Y","12/20/2016 9:38:00 AM"
"11123835","400735","198","Y","TX","TX","0","193","102","192","12-20-2016 09:49:00","12-20-2016 10:13:00","","","","","","","87995449707","","953449","730005","Y","12/20/2016 9:39:00 AM"
"11123842","809534","197","Y","TX","TXU","405","195","94","142","12-20-2016 09:39:00","12-20-2016 12:01:00","","","","","","","87551234401","","933709","507109","Y","12/20/2016 9:39:00 AM"
"11123948","809534","200","Y","TX","TXU","405","195","94","124","12-20-2016 09:41:00","12-20-2016 11:45:00","","","","","","","87551244503","","933782","507122","Y","12/20/2016 9:41:00 AM"
"11123956","200333","201","Y","TX","TX","401","195","0","220","12-20-2016 09:42:00","12-20-2016 10:37:00","","","","","","","46962352108","","702977","1560230","Y","12/20/2016 9:42:00 AM"
"11123944","409963","210","Y","TX","TXU","401","195","102","374","12-20-2016 10:03:00","12-20-2016 13:10:00","","","","","","","67103560802","","914024","765591","Y","12/20/2016 9:47:00 AM"
"11123605","503431","212","Y","TX","TX","401","195","102","29","12-20-2016 09:49:00","12-20-2016 10:18:00","","","","","","","52246972504","","195492","983808","Y","12/20/2016 9:49:00 AM"
"11123902","700443","213","N","SV","SNC","310","188","105","62","12-20-2016 13:36:00","12-20-2016 14:38:00","TMRepairActionReplaceConductor","General","Replace 60 ft 2TPX SVC","N","N","N","87684288800","12-20-2016 11:17:09","937200","674844","Y","12/20/2016 9:51:00 AM"
"11123902","700443","213","N","SV","SNC","310","188","105","62","12-20-2016 13:36:00","12-20-2016 14:38:00","TMRepairActionSpliceConductor","General","Splice 2TPX SVC","N","N","N","87684288800","12-20-2016 11:17:09","937200","674844","Y","12/20/2016 9:51:00 AM"
"11123902","700443","213","N","SV","SNC","310","188","105","62","12-20-2016 13:36:00","12-20-2016 14:38:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","87684288800","12-20-2016 11:17:09","937200","674844","Y","12/20/2016 9:51:00 AM"
"11123902","700443","213","N","SV","SNC","310","188","105","62","12-20-2016 13:36:00","12-20-2016 14:38:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","87684288800","12-20-2016 11:17:09","937200","674844","Y","12/20/2016 9:51:00 AM"
"11123879","507263","215","Y","TX","TX","401","195","94","212","12-20-2016 09:54:00","12-20-2016 11:40:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","55908950808","12-21-2016 11:44:06","378989","791462","Y","12/20/2016 9:54:00 AM"
"11123810","408565","218","N","SEC","NLS","66","20","91","545","12-20-2016 16:35:00","12-21-2016 01:40:00","TMRepairActionReplaceConductor","General","Replace 100 ft UNKNOWN SVC","N","N","N","67038950901","12-20-2016 17:17:26","910978","940613","Y","12/20/2016 9:56:00 AM"
"11123810","408565","218","N","SEC","NLS","66","20","91","545","12-20-2016 16:35:00","12-21-2016 01:40:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","67038950901","12-20-2016 17:17:26","910978","940613","Y","12/20/2016 9:56:00 AM"
"11123980","210532","220","Y","TX","TX","401","195","0","385","12-20-2016 10:18:00","12-20-2016 11:13:00","","","","","","","48324943701","","775832","1372918","Y","12/20/2016 9:58:00 AM"
"11123924","802631","221","Y","LAT","LAT","0","193","94","3507","12-20-2016 09:59:00","12-20-2016 12:46:00","","","","","","","86757867803","","895924","538931","Y","12/20/2016 9:59:00 AM"
"11123848","705465","223","Y","TX","TX","401","195","94","262","12-20-2016 10:00:00","12-20-2016 12:11:00","","","","","","","86687343600","","887219","687121","Y","12/20/2016 10:00:00 AM"
"11124005","503564","224","Y","TX","TXU","408","195","94","100","12-20-2016 10:02:00","12-20-2016 10:07:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","76679365008","12-21-2016 11:50:30","410144","648030","Y","12/20/2016 10:01:00 AM"
"11123943","501765","226","Y","TX","TXU","192","197","94","1128","12-20-2016 10:10:00","12-20-2016 11:44:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","55306295501","12-21-2016 11:28:04","345664","784138","Y","12/20/2016 10:02:00 AM"
"11123604","706531","228","Y","TX","TX","401","195","94","2510","12-20-2016 10:36:00","12-20-2016 14:47:00","","","","","","","87686941306","","940312","680997","Y","12/20/2016 10:03:00 AM"
"11124003","406062","227","Y","TX","TX","403","195","0","78","12-20-2016 10:03:00","12-20-2016 11:21:00","","","","","","","63058650504","","709507","1040316","Y","12/20/2016 10:03:00 AM"
"11123910","501763","229","Y","TX","TX","405","195","94","470","12-20-2016 10:04:00","12-20-2016 11:38:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","55303926004","12-21-2016 11:33:01","348667","769320","Y","12/20/2016 10:04:00 AM"
"11123909","502833","230","N","LAT","LATU","23","189","111","2280","12-20-2016 09:55:00","12-20-2016 11:55:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","51468633531","12-20-2016 17:57:45","154631","1094818","Y","12/20/2016 10:04:00 AM"
"11123909","502833","230","N","LAT","LATU","23","189","111","2280","12-20-2016 09:55:00","12-20-2016 11:55:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","51468633531","12-20-2016 17:56:16","154631","1094818","Y","12/20/2016 10:04:00 AM"
"11123909","502833","230","N","LAT","LATU","23","189","111","2280","12-20-2016 09:55:00","12-20-2016 11:55:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","51468633531","12-20-2016 17:56:56","154631","1094818","Y","12/20/2016 10:04:00 AM"
"11123625","505063","232","Y","TX","TXU","401","195","94","242","12-20-2016 10:08:00","12-20-2016 10:30:00","","","","","","","56713303409","","415725","817478","Y","12/20/2016 10:06:00 AM"
"11123982","701837","233","Y","TX","TX","405","195","94","1496","12-20-2016 10:07:00","12-20-2016 13:14:00","","","","","","","87481138304","","926547","659478","Y","12/20/2016 10:07:00 AM"
"11123598","403736","236","Y","TX","TX","401","195","0","6050","12-20-2016 10:08:00","12-20-2016 14:43:00","","","","","","","67831514507","","948868","907418","Y","12/20/2016 10:08:00 AM"
"11123713","500335","239","Y","TX","TX","405","195","94","785","12-20-2016 10:35:00","12-20-2016 13:12:00","","","","","","","52050677400","","184180","1006388","Y","12/20/2016 10:09:00 AM"
"11123600","504063","238","Y","TX","TXU","407","195","94","729","12-20-2016 10:09:00","12-20-2016 11:30:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","77073442301","12-21-2016 11:31:08","430381","616354","Y","12/20/2016 10:09:00 AM"
"11123811","705465","237","Y","TX","TXU","401","195","94","4216","12-20-2016 10:37:00","12-20-2016 12:41:00","","","","","","","86687383105","","887352","686815","Y","12/20/2016 10:09:00 AM"
"11123619","401036","241","Y","TX","TX","401","195","93","724","12-20-2016 10:18:00","12-20-2016 16:20:00","","","","","","","67717661001","","942898","836105","Y","12/20/2016 10:10:00 AM"
"11123608","700842","242","N","MTR","NLS","0","191","160","61","12-20-2016 10:09:00","12-20-2016 11:10:00","TMRepairActionReplaceMeter","Meter","Replace Meter","","","","87170346208","12-20-2016 11:20:10","913099","603581","Y","12/20/2016 10:11:00 AM"
"11123683","705465","244","Y","TX","TXU","401","195","94","4680","12-20-2016 10:34:00","12-20-2016 11:52:00","","","","","","","86687394000","","887408","687311","Y","12/20/2016 10:11:00 AM"
"11123684","104431","249","Y","TX","TX","408","195","102","89","12-20-2016 10:13:00","12-20-2016 11:42:00","","","","","","","37803454300","","648432","1767719","Y","12/20/2016 10:13:00 AM"
"11123796","407032","248","Y","LAT","LATU","403","195","0","35919","12-20-2016 10:09:00","12-20-2016 15:16:00","","","","","","","67359624900E","","924367","1047589","Y","12/20/2016 10:13:00 AM"
"11123568","210133","250","Y","LAT","LAT","406","195","93","480","12-20-2016 10:11:00","12-20-2016 11:31:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","43973486702","12-20-2016 11:54:23","554287","1617958","Y","12/20/2016 10:16:00 AM"
"11123829","306132","252","Y","TX","TX","401","195","0","222","12-20-2016 10:18:00","12-20-2016 11:32:00","","","","","","","25278876201","","114773","2139139","Y","12/20/2016 10:18:00 AM"
"11123831","503763","253","Y","FDR","FDR","0","188","86","2049","12-20-2016 10:18:00","12-20-2016 10:21:00","","","","","","","54541184531","","306235","958829","Y","12/20/2016 10:18:00 AM"
"11123589","406763","254","Y","TX","TX","0","193","94","122","12-20-2016 10:18:00","12-20-2016 11:19:00","","","","","","","66729726408","","894834","898404","Y","12/20/2016 10:18:00 AM"
"11123923","803034","256","Y","TX","TX","66","193","94","520","12-20-2016 10:19:00","12-20-2016 12:29:00","","","","","","","86252777805","","870256","514001","Y","12/20/2016 10:19:00 AM"
"11123609","208167","258","N","TX","SNC","0","7","0","141","12-20-2016 10:20:00","12-20-2016 12:41:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","47818541901","12-20-2016 12:49:41","748734","1341356","Y","12/20/2016 10:22:00 AM"
"11123957","106862","263","Y","TX","TX","192","197","102","42","12-20-2016 10:31:00","12-20-2016 10:45:00","","","","","","","36735381906","","593195","1926096","Y","12/20/2016 10:24:00 AM"
"11123986","208761","264","Y","FDR","FDR","192","188","81","4784","12-20-2016 10:25:00","12-20-2016 10:51:00","","","","","","","49010408909","","808716","1305574","Y","12/20/2016 10:25:00 AM"
"11123929","406434","268","Y","TX","TX","403","195","0","666","12-20-2016 10:21:00","12-20-2016 12:12:00","","","","","","","66463548008","","878964","1069152","Y","12/20/2016 10:27:00 AM"
"11123624","101933","267","Y","TX","TXU","407","195","94","656","12-20-2016 10:28:00","12-20-2016 11:50:00","","","","","","","46687174802","","687182","1687652","Y","12/20/2016 10:27:00 AM"
"11123997","406165","269","Y","TX","TX","403","195","0","222","12-20-2016 10:37:00","12-20-2016 11:14:00","","","","","","","66164606503","","864449","1073475","Y","12/20/2016 10:28:00 AM"
"11124000","404933","270","Y","TX","TX","408","195","0","131","12-20-2016 10:29:00","12-20-2016 12:40:00","","","","","","","67255664909","","919557","1027640","Y","12/20/2016 10:29:00 AM"
"11123847","406163","276","Y","TX","TX","403","195","0","212","12-20-2016 10:33:00","12-20-2016 11:26:00","","","","","","","66465049602","","876408","1080011","Y","12/20/2016 10:33:00 AM"
"11123959","402837","277","Y","TX","TX","406","195","94","460","12-20-2016 10:34:00","12-20-2016 12:06:00","","","","","","","68112095103","","961704","812765","Y","12/20/2016 10:34:00 AM"
"11123558","106061","279","Y","TX","TXU","192","197","102","390","12-20-2016 10:39:00","12-20-2016 11:05:00","","","","","","","37007838506","","610196","1789759","Y","12/20/2016 10:36:00 AM"
"11123947","201635","278","Y","TX","TXU","407","195","94","736","12-20-2016 10:41:00","12-20-2016 12:13:00","","","","","","","48317764601","","775070","1338074","Y","12/20/2016 10:36:00 AM"
"11123873","100832","281","Y","LAT","LAT","401","195","81","448","12-20-2016 10:36:00","12-20-2016 11:32:00","","","","","","","46299391002","","668222","1746017","Y","12/20/2016 10:37:00 AM"
"11123872","306132","280","Y","TX","TX","401","195","0","87","12-20-2016 10:37:00","12-20-2016 11:06:00","","","","","","","25279612402","","113610","2142425","Y","12/20/2016 10:37:00 AM"
"11123539","407563","284","Y","FDR","FDR","66","190","198","290","12-20-2016 10:37:00","12-20-2016 10:38:00","","","","","","","65090702632","","809995","1201600","Y","12/20/2016 10:38:00 AM"
"11123424","401131","287","Y","TX","TX","403","195","0","497","12-20-2016 10:40:00","12-20-2016 11:51:00","","","","","","","66858860409","","900536","1040377","Y","12/20/2016 10:40:00 AM"
"11123387","500534","288","Y","TX","TX","401","195","81","990","12-20-2016 10:40:00","12-20-2016 13:58:00","","","","","","","51762516104","","169027","1065749","Y","12/20/2016 10:40:00 AM"
"11123961","410231","290","Y","TX","TX","401","195","0","428","12-20-2016 10:43:00","12-20-2016 12:26:00","","","","","","","67820434400","","948393","852426","Y","12/20/2016 10:43:00 AM"
"11123987","805233","296","Y","TX","TX","401","195","102","213","12-20-2016 10:47:00","12-20-2016 11:58:00","","","","","","","87152419207","","914128","515139","Y","12/20/2016 10:47:00 AM"
"11123398","703531","300","Y","TX","TX","405","195","94","628","12-20-2016 10:50:00","12-20-2016 13:27:00","","","","","","","87993283801","","951560","717441","Y","12/20/2016 10:50:00 AM"
"11123411","500768","303","N","TX","SNC","0","25","0","41","12-20-2016 10:50:00","12-20-2016 11:31:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","52542698119","12-20-2016 11:38:04","209043","966477","Y","12/20/2016 10:53:00 AM"
"11123747","703640","306","Y","TX","TXU","401","195","94","210","12-20-2016 10:54:00","12-20-2016 11:15:00","","","","","","","87385049103","","920797","679684","Y","12/20/2016 10:54:00 AM"
"11123400","800632","310","N","TX","SNC","66","197","0","407","12-20-2016 10:55:00","12-20-2016 17:42:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","87358118604","12-20-2016 13:15:05","922889","544654","Y","12/20/2016 10:56:00 AM"
"11123413","703632","312","N","SV","SNCU","67","189","111","86","12-20-2016 15:34:00","12-20-2016 17:00:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","87386193305","12-20-2016 13:42:56","921584","681803","Y","12/20/2016 10:57:00 AM"
"11123413","703632","312","N","SV","SNCU","67","189","111","86","12-20-2016 15:34:00","12-20-2016 17:00:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","87386193305","12-20-2016 13:42:56","921584","681803","Y","12/20/2016 10:57:00 AM"
"11123988","106663","314","N","LAT","LAT","0","20","0","9216","12-20-2016 11:00:00","12-20-2016 13:24:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","37213733202","12-20-2016 13:30:18","619731","1817223","Y","12/20/2016 11:00:00 AM"
"11123881","401637","316","Y","FDR","FDR","67","188","198","34850","12-20-2016 11:02:00","12-20-2016 11:19:00","","","","","","","63161354471","","713096","1057386","Y","12/20/2016 11:02:00 AM"
"11123864","506862","335","N","LAT","LAT","0","40","0","4104","12-20-2016 11:07:00","12-20-2016 16:49:00","TMRepairActionReplacePole","General","Replace 1 40/3 pole","","","","54628896211","12-20-2016 12:58:47","314233","894697","Y","12/20/2016 11:14:00 AM"
"11123864","506862","335","N","LAT","LAT","0","40","0","4104","12-20-2016 11:07:00","12-20-2016 16:49:00","TMRepairActionEnvironmentalFollowUp","General","Environmental FollowUp","","","","54628896211","12-20-2016 12:58:47","314233","894697","Y","12/20/2016 11:14:00 AM"
"11123864","506862","335","N","LAT","LAT","0","40","0","4104","12-20-2016 11:07:00","12-20-2016 16:49:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","54628896211","12-20-2016 12:58:47","314233","894697","Y","12/20/2016 11:14:00 AM"
"11123864","506862","335","N","LAT","LAT","0","40","0","4104","12-20-2016 11:07:00","12-20-2016 16:49:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","54628896211","12-21-2016 08:50:00","314233","894697","Y","12/20/2016 11:14:00 AM"
"11124068","701535","358","N","LAT","LAT","0","188","86","1260","12-20-2016 11:31:00","12-20-2016 12:31:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","87573722904","12-20-2016 12:45:55","934858","616934","Y","12/20/2016 11:33:00 AM"
"11124068","701535","358","N","LAT","LAT","0","188","86","1260","12-20-2016 11:31:00","12-20-2016 12:31:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","87573722904","12-20-2016 12:45:55","934858","616934","Y","12/20/2016 11:33:00 AM"
"11123846","100832","359","Y","TX","TX","401","195","102","1515","12-20-2016 11:35:00","12-20-2016 13:16:00","","","","","","","46299410708","","668292","1745873","Y","12/20/2016 11:35:00 AM"
"11124029","807731","361","N","TX","TX","66","197","0","296","12-20-2016 11:34:00","12-20-2016 12:48:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87360663703","12-20-2016 13:26:00","925693","552502","Y","12/20/2016 11:36:00 AM"
"11123746","505664","366","N","SV","SNCU","66","189","91","6","12-20-2016 14:59:00","12-20-2016 15:05:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","53132107309","12-20-2016 12:37:16","235564","915939","Y","12/20/2016 11:44:00 AM"
"11123746","505664","366","N","SV","SNCU","66","189","91","6","12-20-2016 14:59:00","12-20-2016 15:05:00","TMRepairActionAccessable","General","See Comments","","","","53132107309","12-20-2016 12:37:16","235564","915939","Y","12/20/2016 11:44:00 AM"
"11124030","708561","372","N","TX","LATU","66","197","94","6107","12-20-2016 11:36:00","12-20-2016 16:50:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","85871736908S","12-20-2016 13:45:26","850474","608433","Y","12/20/2016 11:45:00 AM"
"11124044","507961","370","Y","TX","TX","405","195","94","152","12-20-2016 11:45:00","12-20-2016 13:01:00","","","","","","","53339116903","","245713","950516","Y","12/20/2016 11:45:00 AM"
"11123393","703631","369","Y","FDR","FDR","67","188","85","6848","12-20-2016 11:44:00","12-20-2016 11:48:00","","","","","","","87385359200","","922387","679676","Y","12/20/2016 11:45:00 AM"
"11124030","708561","372","N","TX","LATU","66","197","94","6107","12-20-2016 11:36:00","12-20-2016 16:50:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","85871736908S","12-20-2016 13:45:26","850474","608433","Y","12/20/2016 11:45:00 AM"
"11123393","703631","369","Y","FDR","FDR","67","188","85","6848","12-20-2016 11:44:00","12-20-2016 11:48:00","","","","","","","87385359200","","922302","679790","Y","12/20/2016 11:45:00 AM"
"11124013","507664","373","Y","TX","TX","405","195","94","284","12-20-2016 11:47:00","12-20-2016 12:58:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","55610167908","12-21-2016 11:42:32","360283","805194","Y","12/20/2016 11:47:00 AM"
"11124037","406062","381","N","LAT","LAT","0","190","0","1596","12-20-2016 11:21:00","12-20-2016 13:15:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","63158253406","12-20-2016 13:27:30","712543","1041795","Y","12/20/2016 11:49:00 AM"
"11124017","501766","387","Y","TX","TX","401","195","94","93","12-20-2016 11:55:00","12-20-2016 13:28:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","55208075403","12-21-2016 11:51:19","339603","794048","Y","12/20/2016 11:55:00 AM"
"11124050","500532","388","Y","TX","TX","67","195","81","1000","12-20-2016 11:56:00","12-20-2016 14:01:00","","","","","","","51663491808","","163866","1068496","Y","12/20/2016 11:56:00 AM"
"11124073","504064","391","Y","TX","TXU","407","195","94","513","12-20-2016 12:04:00","12-20-2016 12:31:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","77073034903","12-21-2016 11:31:47","428383","617746","Y","12/20/2016 11:59:00 AM"
"11124015","200263","395","N","FDR","FDR","0","46","0","11415","12-20-2016 12:00:00","12-20-2016 12:15:00","","","","","","","44573838751","","585888","1618662","Y","12/20/2016 12:03:00 PM"
"11124052","404933","400","Y","TX","TX","408","195","0","144","12-20-2016 12:11:00","12-20-2016 12:29:00","","","","","","","67255634805","","919396","1027569","Y","12/20/2016 12:06:00 PM"
"11124055","201936","403","N","TX","SNC","0","20","0","143","12-20-2016 11:59:00","12-20-2016 14:22:00","","","","","","","47950212303","","751150","1501964","Y","12/20/2016 12:08:00 PM"
"11123836","500133","405","N","LAT","LAT","0","190","0","1248","12-20-2016 12:04:00","12-20-2016 12:52:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","51568010699","12-20-2016 12:55:31","156556","1093147","Y","12/20/2016 12:11:00 PM"
"11124020","810434","407","N","TX","TX","66","195","94","1568","12-20-2016 12:04:00","12-20-2016 13:42:00","","","","","","","86554813307","","885503","521574","Y","12/20/2016 12:13:00 PM"
"11124024","704764","411","Y","TX","TXU","192","190","91","36","12-20-2016 12:44:00","12-20-2016 12:50:00","","","","","","","86574200009","","882665","619983","Y","12/20/2016 12:20:00 PM"
"11123409","500239","417","Y","TX","TX","401","195","81","50","12-20-2016 12:23:00","12-20-2016 13:13:00","","","","","","","51379773609","","150827","1149810","Y","12/20/2016 12:23:00 PM"
"11124035","101934","415","Y","TX","TXU","401","195","102","90","12-20-2016 12:25:00","12-20-2016 12:34:00","","","","","","","46588449602","","683572","1695150","Y","12/20/2016 12:23:00 PM"
"11123396","210532","426","Y","TX","TX","401","195","0","387","12-20-2016 12:32:00","12-20-2016 13:15:00","","","","","","","48424023708","","776205","1372919","Y","12/20/2016 12:32:00 PM"
"11124061","703133","431","Y","TX","TX","192","190","91","128","12-20-2016 12:41:00","12-20-2016 13:45:00","","","","","","","87375545001","","923849","627833","Y","12/20/2016 12:41:00 PM"
"11124049","106464","435","N","TX","TX","0","25","0","270","12-20-2016 12:37:00","12-20-2016 13:31:00","","","","","","","46096109202","","656657","1734967","Y","12/20/2016 12:44:00 PM"
"11123734","806737","439","N","SV","NLS","310","188","105","54","12-20-2016 16:06:00","12-20-2016 17:00:00","TMRepairActionReplaceConductor","General","Replace 45 ft 2TPX SVC","N","N","N","87368874606","12-20-2016 14:52:11","926043","593321","Y","12/20/2016 12:45:00 PM"
"11123734","806737","439","N","SV","NLS","310","188","105","54","12-20-2016 16:06:00","12-20-2016 17:00:00","TMRepairActionSpliceConductor","General","Splice 2TPX SVC","N","N","N","87368874606","12-20-2016 14:52:11","926043","593321","Y","12/20/2016 12:45:00 PM"
"11124083","504968","441","Y","TX","TX","401","195","94","321","12-20-2016 12:46:00","12-20-2016 14:33:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","77287962901","12-21-2016 11:41:25","443442","686903","Y","12/20/2016 12:46:00 PM"
"11124092","805240","442","N","SV","NLS","66","188","91","60","12-20-2016 16:55:00","12-20-2016 17:55:00","TMRepairActionSpliceConductor","General","Splice 1/0TPX SVC","N","N","N","87152427404","12-20-2016 14:05:24","914403","514227","Y","12/20/2016 12:48:00 PM"
"11124092","805240","442","N","SV","NLS","66","188","91","60","12-20-2016 16:55:00","12-20-2016 17:55:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","87152427404","12-20-2016 14:05:24","914403","514227","Y","12/20/2016 12:48:00 PM"
"11124092","805240","442","N","SV","NLS","66","188","91","60","12-20-2016 16:55:00","12-20-2016 17:55:00","TMRepairActionReplaceJumper","General","Replace Jumper 1/0TPX SVC","N","N","N","87152427404","12-20-2016 14:05:24","914403","514227","Y","12/20/2016 12:48:00 PM"
"11124092","805240","442","N","SV","NLS","66","188","91","60","12-20-2016 16:55:00","12-20-2016 17:55:00","TMRepairActionTrimTree","General","Trim/Remove Tree 5   10% Palms:  R/O","","","","87152427404","12-20-2016 14:05:24","914403","514227","Y","12/20/2016 12:48:00 PM"
"11124112","801837","449","Y","TX","TX","405","195","94","784","12-20-2016 12:52:00","12-20-2016 16:08:00","","","","","","","87163813807","","915867","567304","Y","12/20/2016 12:52:00 PM"
"11124064","503036","453","Y","TX","TX","67","195","81","1085","12-20-2016 12:55:00","12-20-2016 15:30:00","","","","","","","51663354703","","163058","1070098","Y","12/20/2016 12:55:00 PM"
"11124144","807039","457","Y","TX","TXU","407","195","94","1656","12-20-2016 12:57:00","12-20-2016 15:15:00","","","","","","","86561561008","","884334","555793","Y","12/20/2016 12:57:00 PM"
"11124130","401933","463","N","TX","TX","0","18","0","176","12-20-2016 13:04:00","12-20-2016 14:32:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","68005722001","12-20-2016 14:42:20","959868","776151","Y","12/20/2016 1:05:00 PM"
"11123840","408161","464","N","SEC","TXU","66","79","111","1422","12-20-2016 13:01:00","12-20-2016 20:55:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","67835789802","12-20-2016 15:55:15","950169","930115","Y","12/20/2016 1:07:00 PM"
"11123840","408161","464","N","SEC","TXU","66","79","111","1422","12-20-2016 13:01:00","12-20-2016 20:55:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","67835789802","12-20-2016 15:55:15","950169","930115","Y","12/20/2016 1:07:00 PM"
"11123840","408161","464","N","SEC","TXU","66","79","111","1422","12-20-2016 13:01:00","12-20-2016 20:55:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","67835789802","12-20-2016 23:25:48","950169","930115","Y","12/20/2016 1:07:00 PM"
"11124115","204263","466","Y","TX","TXU","407","195","94","87","12-20-2016 13:18:00","12-20-2016 14:45:00","","","","","","","48315405808","","773288","1328724","Y","12/20/2016 1:08:00 PM"
"11123638","204263","467","Y","TX","TXU","407","195","94","420","12-20-2016 13:33:00","12-20-2016 14:43:00","","","","","","","48315345708","","772934","1328676","Y","12/20/2016 1:09:00 PM"
"11124087","404632","470","N","TX","SNC","0","190","0","307","12-20-2016 13:11:00","12-20-2016 18:18:00","","","","","","","65151664502","","814745","1007544","Y","12/20/2016 1:11:00 PM"
"11124090","504833","471","Y","TX","TX","401","195","94","62","12-20-2016 13:14:00","12-20-2016 13:45:00","","","","","","","52054718003","","184637","1026585","Y","12/20/2016 1:14:00 PM"
"11124127","806534","475","Y","TX","TX","66","193","94","81","12-20-2016 13:23:00","12-20-2016 13:50:00","","","","","","","86445181907","","877161","476135","Y","12/20/2016 1:18:00 PM"
"11123771","400338","476","Y","TX","TX","401","195","93","221","12-20-2016 13:19:00","12-20-2016 17:00:00","","","","","","","68025970409","","961136","875459","Y","12/20/2016 1:19:00 PM"
"11124094","401938","480","Y","TX","TX","406","195","94","282","12-20-2016 13:22:00","12-20-2016 14:56:00","","","","","","","68005517504","","958823","778887","Y","12/20/2016 1:22:00 PM"
"11124098","700141","483","N","TX","TX","192","18","93","360","12-20-2016 13:17:00","12-20-2016 14:17:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87582462308","12-20-2016 14:20:02","933231","661534","Y","12/20/2016 1:24:00 PM"
"11123818","405462","485","N","SV","SNCU","301","189","111","62","12-20-2016 15:58:00","12-20-2016 17:00:00","TMRepairActionRepairConductor","General","Repair 1/0A SVC","N","N","N","87498749603","12-20-2016 14:29:56","929862","744942","Y","12/20/2016 1:25:00 PM"
"11123818","405462","485","N","SV","SNCU","301","189","111","62","12-20-2016 15:58:00","12-20-2016 17:00:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","87498749603","12-20-2016 14:24:05","929862","744942","Y","12/20/2016 1:25:00 PM"
