"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11085664","401132","43","N","TX","TX","0","190","0","445","11-18-2016 06:48:00","11-18-2016 08:17:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","66755877205","11-18-2016 08:19:19","895654","1028838","Y","11/18/2016 6:53:00 AM"
"11085856","401431","45","N","TX","LAT","0","3","94","798","11-18-2016 06:57:00","11-18-2016 08:51:00","TMRepairActionReworkedConnections","General","Reworked Connections at Weatherhead","","","","66571666501","11-18-2016 09:34:43","884521","1108412","Y","11/18/2016 6:58:00 AM"
"11085856","401431","45","N","TX","LAT","0","3","94","798","11-18-2016 06:57:00","11-18-2016 08:51:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","66571666501","11-18-2016 09:34:43","884521","1108412","Y","11/18/2016 6:58:00 AM"
"11085856","401431","45","N","TX","LAT","0","3","94","798","11-18-2016 06:57:00","11-18-2016 08:51:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","66571666501","11-18-2016 09:34:43","884521","1108412","Y","11/18/2016 6:58:00 AM"
"11085727","807634","46","N","TX","TX","0","190","0","735","11-18-2016 06:59:00","11-18-2016 09:26:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","86346236006","11-18-2016 09:30:40","872388","483147","Y","11/18/2016 7:01:00 AM"
"11085386","406165","47","N","TX","TX","0","7","0","172","11-18-2016 07:04:00","11-18-2016 07:47:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","66265199802","11-18-2016 07:51:57","867198","1080041","Y","11/18/2016 7:08:00 AM"
"11085534","802236","48","N","TX","TX","66","7","93","1200","11-18-2016 07:10:00","11-18-2016 09:10:00","","","","","","","87059671400","","910112","545905","Y","11/18/2016 7:10:00 AM"
"11085387","807434","50","N","TX","TX","0","7","0","600","11-18-2016 07:08:00","11-18-2016 10:28:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","85951855209","11-18-2016 10:56:47","855662","507456","Y","11/18/2016 7:10:00 AM"
"11085551","802037","49","N","TX","SNCU","66","190","0","15","11-18-2016 09:48:00","11-18-2016 10:03:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","86545943503","11-18-2016 10:48:12","885819","476947","Y","11/18/2016 7:10:00 AM"
"11085493","101031","51","N","SV","NLS","192","188","105","220","11-18-2016 07:08:00","11-18-2016 10:48:00","TMRepairActionAccessable","General","See Comments","","","","37708842008","11-18-2016 08:40:05","645329","1791566","Y","11/18/2016 7:12:00 AM"
"11085493","101031","51","N","SV","NLS","192","188","105","220","11-18-2016 07:08:00","11-18-2016 10:48:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","37708842008","11-18-2016 10:57:28","645329","1791566","Y","11/18/2016 7:12:00 AM"
"11085493","101031","51","N","SV","NLS","192","188","105","220","11-18-2016 07:08:00","11-18-2016 10:48:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","37708842008","11-18-2016 08:40:05","645329","1791566","Y","11/18/2016 7:12:00 AM"
"11085493","101031","51","N","SV","NLS","192","188","105","220","11-18-2016 07:08:00","11-18-2016 10:48:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","37708842008","11-18-2016 08:40:05","645329","1791566","Y","11/18/2016 7:12:00 AM"
"11085670","100935","52","N","SV","SNC","0","202","91","133","11-18-2016 07:10:00","11-18-2016 09:23:00","","","","","","","38003267200","","657512","1769124","Y","11/18/2016 7:12:00 AM"
"11085669","800637","53","N","TX","TX","68","20","93","3927","11-18-2016 07:14:00","11-18-2016 11:05:00","","","","","","","87359245006","","923511","547944","Y","11/18/2016 7:14:00 AM"
"11085500","800633","56","N","TX","TX","0","190","0","1510","11-18-2016 07:17:00","11-18-2016 12:19:00","","","","","","","87158532803","","914802","541594","Y","11/18/2016 7:18:00 AM"
"11085758","401834","77","N","LAT","LATU","0","7","0","3600","11-18-2016 07:29:00","11-18-2016 08:59:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","67640028001","11-18-2016 09:25:36","936452","954247","Y","11/18/2016 7:29:00 AM"
"11085758","401834","77","N","LAT","LATU","0","7","0","3600","11-18-2016 07:29:00","11-18-2016 08:59:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","67640028001","11-18-2016 09:25:36","936452","954247","Y","11/18/2016 7:29:00 AM"
"11085758","401834","77","N","LAT","LATU","0","7","0","3600","11-18-2016 07:29:00","11-18-2016 08:59:00","TMRepairActionTrimTree","General","Trim/Remove Tree 6   50% Palms:","","","","67640028001","11-18-2016 09:25:36","936452","954247","Y","11/18/2016 7:29:00 AM"
"11085394","500434","86","N","TX","SNCU","0","7","0","115","11-18-2016 07:22:00","11-18-2016 09:17:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","51466993204","11-18-2016 09:47:21","156423","1084406","Y","11/18/2016 7:44:00 AM"
"11085394","500434","86","N","TX","SNCU","0","7","0","115","11-18-2016 07:22:00","11-18-2016 09:17:00","TMRepairActionReplaceCutout","General","Replace Cutout","","","","51466993204","11-18-2016 09:54:11","156423","1084406","Y","11/18/2016 7:44:00 AM"
"11085547","807935","89","N","LAT","LATU","66","7","86","1095","11-18-2016 07:47:00","11-18-2016 09:00:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","86564349603","11-18-2016 09:06:11","883212","575236","Y","11/18/2016 7:47:00 AM"
"11085547","807935","89","N","LAT","LATU","66","7","86","1095","11-18-2016 07:47:00","11-18-2016 09:00:00","TMRepairActionAccessable","General","See Comments","","","","86564349603","11-18-2016 09:29:53","883212","575236","Y","11/18/2016 7:47:00 AM"
"11085547","807935","89","N","LAT","LATU","66","7","86","1095","11-18-2016 07:47:00","11-18-2016 09:00:00","TMRepairActionReplaceArrestor","General","Replace 10 KV arrestor","","","","86564349603","11-18-2016 09:06:11","883212","575236","Y","11/18/2016 7:47:00 AM"
"11085547","807935","89","N","LAT","LATU","66","7","86","1095","11-18-2016 07:47:00","11-18-2016 09:00:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","86564349603","11-18-2016 09:06:11","883212","575236","Y","11/18/2016 7:47:00 AM"
"11085688","200831","96","N","TX","TX","0","7","0","222","11-18-2016 07:49:00","11-18-2016 09:03:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","44275797608","11-18-2016 09:09:29","570813","1628270","Y","11/18/2016 7:55:00 AM"
"11085752","503765","99","Y","TX","TX","401","195","81","57","11-18-2016 07:57:00","11-18-2016 08:54:00","","","","","","","54544342502","","307212","972875","Y","11/18/2016 7:57:00 AM"
"11085805","202532","100","N","LAT","LATU","0","7","0","1148","11-18-2016 07:53:00","11-18-2016 08:34:00","","","","","","","48127344802E","","762593","1388499","Y","11/18/2016 7:57:00 AM"
"11085816","809343","107","N","MTR","SNCU","66","188","164","329","11-18-2016 08:03:00","11-18-2016 13:32:00","","","","","","","87655475508","","940094","528375","Y","11/18/2016 8:06:00 AM"
"11085749","700441","113","N","TX","TX","311","7","93","92","11-18-2016 08:09:00","11-18-2016 08:55:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87882279702","11-18-2016 09:02:08","947274","665341","Y","11/18/2016 8:10:00 AM"
"11085606","806337","114","N","TX","SNCU","66","7","0","241","11-18-2016 08:11:00","11-18-2016 12:12:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","87466517308","11-18-2016 12:20:10","929420","584658","Y","11/18/2016 8:12:00 AM"
"11085606","806337","114","N","TX","SNCU","66","7","0","241","11-18-2016 08:11:00","11-18-2016 12:12:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","87466517308","11-18-2016 12:20:10","929420","584658","Y","11/18/2016 8:12:00 AM"
"11085771","811361","124","N","TX","TX","66","188","93","1360","11-18-2016 08:20:00","11-18-2016 19:40:00","TMRepairActionReplaceSwitch","General","Replace 13 KV switch","","","","85233821601","11-18-2016 14:24:13","820364","415959","Y","11/18/2016 8:21:00 AM"
"11085771","811361","124","N","TX","TX","66","188","93","1360","11-18-2016 08:20:00","11-18-2016 19:40:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","85233821601","11-18-2016 14:24:13","820364","415959","Y","11/18/2016 8:21:00 AM"
"11085853","503639","129","N","SV","NLS","301","189","111","210","11-18-2016 08:25:00","11-18-2016 11:55:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","55712418205","11-18-2016 10:44:58","366421","815278","Y","11/18/2016 8:28:00 AM"
"11085853","503639","129","N","SV","NLS","301","189","111","210","11-18-2016 08:25:00","11-18-2016 11:55:00","TMRepairActionAccessable","General","See Comments","","","","55712418205","11-18-2016 10:44:58","366421","815278","Y","11/18/2016 8:28:00 AM"
"11085853","503639","129","N","SV","NLS","301","189","111","210","11-18-2016 08:25:00","11-18-2016 11:55:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","55712418205","11-18-2016 10:44:58","366421","815278","Y","11/18/2016 8:28:00 AM"
"11085853","503639","129","N","SV","NLS","301","189","111","210","11-18-2016 08:25:00","11-18-2016 11:55:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","55712418205","11-18-2016 10:44:58","366421","815278","Y","11/18/2016 8:28:00 AM"
"11085853","503639","129","N","SV","NLS","301","189","111","210","11-18-2016 08:25:00","11-18-2016 11:55:00","TMRepairActionSetPowerTemp","General","Set Powertemp #0000","","","","55712418205","11-18-2016 10:44:58","366421","815278","Y","11/18/2016 8:28:00 AM"
"11085841","201734","133","N","SV","SNC","311","197","105","270","11-18-2016 08:30:00","11-18-2016 13:00:00","TMRepairActionReplaceConductor","General","Replace 100 ft 1/0TPX SVC","N","N","N","47942705801","11-18-2016 09:37:58","754061","1463833","Y","11/18/2016 8:32:00 AM"
"11085841","201734","133","N","SV","SNC","311","197","105","270","11-18-2016 08:30:00","11-18-2016 13:00:00","TMRepairActionSpliceConductor","General","Splice 1/0TPX SVC","N","N","N","47942705801","11-18-2016 09:37:58","754061","1463833","Y","11/18/2016 8:32:00 AM"
"11086059","502463","134","N","TX","SNC","0","190","0","80","11-18-2016 08:31:00","11-18-2016 09:51:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","57929724003","11-18-2016 10:01:15","478771","897193","Y","11/18/2016 8:34:00 AM"
"11086058","501433","138","N","SV","SNC","0","202","91","59","11-18-2016 08:40:00","11-18-2016 09:39:00","TMRepairActionReworkedConnections","General","Reworked Connections at Weatherhead","","","","55958618301","11-18-2016 09:46:50","379174","1045032","Y","11/18/2016 8:40:00 AM"
"11085403","502563","143","Y","TX","TX","401","195","94","360","11-18-2016 08:44:00","11-18-2016 10:44:00","","","","","","","50380772401","","100962","1154808","Y","11/18/2016 8:41:00 AM"
"11086172","805236","142","N","TX","SNC","66","7","91","66","11-18-2016 08:39:00","11-18-2016 09:45:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87052613706","11-18-2016 09:58:42","910129","512367","Y","11/18/2016 8:41:00 AM"
"11086172","805236","142","N","TX","SNC","66","7","91","66","11-18-2016 08:39:00","11-18-2016 09:45:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","87052613706","11-18-2016 09:58:42","910129","512367","Y","11/18/2016 8:41:00 AM"
"11086172","805236","142","N","TX","SNC","66","7","91","66","11-18-2016 08:39:00","11-18-2016 09:45:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","87052613706","11-18-2016 09:58:42","910129","512367","Y","11/18/2016 8:41:00 AM"
"11086172","805236","142","N","TX","SNC","66","7","91","66","11-18-2016 08:39:00","11-18-2016 09:45:00","TMRepairActionReworkedConnections","General","Reworked Connections at Tx","","","","87052613706","11-18-2016 09:58:42","910129","512367","Y","11/18/2016 8:41:00 AM"
"11086142","800335","144","N","TX","TX","66","7","94","3075","11-18-2016 08:40:00","11-18-2016 12:05:00","","","","","","","87257421704","","919361","536231","Y","11/18/2016 8:42:00 AM"
"11085792","101037","146","Y","TX","TX","401","195","94","102","11-18-2016 08:43:00","11-18-2016 09:00:00","","","","","","","37606152308","","636918","1781674","Y","11/18/2016 8:43:00 AM"
"11085880","406161","147","N","TX","TX","0","7","0","148","11-18-2016 08:43:00","11-18-2016 09:20:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","66163715309","11-18-2016 09:25:36","864775","1067879","Y","11/18/2016 8:45:00 AM"
"11086166","802036","149","N","TX","SNCU","0","7","135","95","11-18-2016 08:50:00","11-18-2016 10:25:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","86443735204","11-18-2016 10:33:57","879795","467716","Y","11/18/2016 8:45:00 AM"
"11085770","504967","152","N","TX","TX","0","7","0","108","11-18-2016 08:44:00","11-18-2016 09:20:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","77286464908","11-18-2016 09:25:36","440867","682889","Y","11/18/2016 8:46:00 AM"
"11085928","804137","161","N","SV","NLS","66","188","91","197","11-18-2016 16:43:00","11-18-2016 20:00:00","","","","","","","86767762109","","895258","586349","Y","11/18/2016 8:50:00 AM"
"11085898","804135","158","N","SV","NLS","66","188","91","249","11-18-2016 10:51:00","11-18-2016 15:00:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","86965108106","11-18-2016 11:05:53","902183","579402","Y","11/18/2016 8:50:00 AM"
"11085898","804135","158","N","SV","NLS","66","188","91","249","11-18-2016 10:51:00","11-18-2016 15:00:00","TMRepairActionReplaceConductor","General","Replace 80 ft 2TPX SVC","N","N","N","86965108106","11-18-2016 11:05:53","902183","579402","Y","11/18/2016 8:50:00 AM"
"11085950","812361","163","Y","TX","TXU","401","195","102","513","11-18-2016 08:51:00","11-18-2016 11:42:00","","","","","","","86159478007","","863453","549257","Y","11/18/2016 8:51:00 AM"
"11086103","203935","170","Y","TX","TX","401","195","0","216","11-18-2016 08:53:00","11-18-2016 09:20:00","","","","","","","47256126509","","716340","1532564","Y","11/18/2016 8:56:00 AM"
"11086119","500533","173","Y","TX","TXU","0","193","94","48","11-18-2016 08:57:00","11-18-2016 09:21:00","","","","","","","51863630405","","174454","1067900","Y","11/18/2016 8:57:00 AM"
"11085999","407564","177","Y","TX","TXU","408","195","94","300","11-18-2016 09:03:00","11-18-2016 10:03:00","","","","","","","65189929503","","816017","1200057","Y","11/18/2016 8:59:00 AM"
"11085980","700838","181","N","TX","TX","66","188","93","2316","11-18-2016 09:01:00","11-18-2016 12:14:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","87173372102","11-18-2016 10:00:42","913272","616369","Y","11/18/2016 9:01:00 AM"
"11085980","700838","181","N","TX","TX","66","188","93","2316","11-18-2016 09:01:00","11-18-2016 12:14:00","TMRepairActionReplaceCutout","General","Replace Cutout","","","","87173372102","11-18-2016 10:00:42","913272","616369","Y","11/18/2016 9:01:00 AM"
"11085424","404038","186","N","LAT","LAT","0","188","84","24624","11-18-2016 09:02:00","11-18-2016 12:38:00","","","","","","","67923690502","","954803","865538","Y","11/18/2016 9:03:00 AM"
"11085639","402633","184","Y","TX","TX","401","195","81","810","11-18-2016 09:03:00","11-18-2016 11:45:00","","","","","","","68032981909","","961115","911117","Y","11/18/2016 9:03:00 AM"
"11086038","404531","189","Y","TX","TX","405","195","94","6524","11-18-2016 09:07:00","11-18-2016 16:53:00","","","","","","","68119839302","","965444","849849","Y","11/18/2016 9:07:00 AM"
"11086060","205631","191","Y","TX","TXU","401","195","0","819","11-18-2016 09:17:00","11-18-2016 11:14:00","","","","","","","47926532701","","753639","1382203","Y","11/18/2016 9:08:00 AM"
"11086005","800534","195","Y","TX","TX","401","195","102","1024","11-18-2016 09:11:00","11-18-2016 13:27:00","","","","","","","86754625701","","894813","522814","Y","11/18/2016 9:11:00 AM"
"11085773","403035","197","N","TX","SNC","0","7","0","80","11-18-2016 09:11:00","11-18-2016 10:31:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","67919291305","11-18-2016 10:34:35","952686","845879","Y","11/18/2016 9:12:00 AM"
"11086168","201637","200","N","SV","NLS","0","188","91","205","11-18-2016 09:12:00","11-18-2016 12:37:00","TMRepairActionAccessable","General","See Comments","","","","48618481003","11-18-2016 10:32:31","788756","1341469","Y","11/18/2016 9:13:00 AM"
"11086037","500431","202","Y","TX","TX","401","195","102","56","11-18-2016 09:37:00","11-18-2016 09:51:00","","","","","","","51667645800","","164701","1090644","Y","11/18/2016 9:16:00 AM"
"11086004","702237","206","N","LAT","LATU","12","11","93","4218","11-18-2016 09:17:00","11-18-2016 10:14:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","87090373008","11-18-2016 10:29:46","907230","701517","Y","11/18/2016 9:19:00 AM"
"11086144","503962","205","Y","TX","TXU","403","195","94","816","11-18-2016 09:29:00","11-18-2016 10:17:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","56204095903","11-20-2016 10:05:48","389543","774095","Y","11/18/2016 9:19:00 AM"
"11086004","702237","206","N","LAT","LATU","12","11","93","4218","11-18-2016 09:17:00","11-18-2016 10:14:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","87090373008","11-18-2016 10:29:46","907230","701517","Y","11/18/2016 9:19:00 AM"
"11086004","702237","206","N","LAT","LATU","12","11","93","4218","11-18-2016 09:17:00","11-18-2016 10:14:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","87090373008","11-18-2016 10:29:46","907230","701517","Y","11/18/2016 9:19:00 AM"
"11085419","806739","208","Y","TX","TX","401","195","91","1920","11-18-2016 09:20:00","11-18-2016 12:00:00","","","","","","","87468150908","","927437","591367","Y","11/18/2016 9:20:00 AM"
"11086143","702237","209","N","LAT","TXU","66","11","93","2090","11-18-2016 09:21:00","11-18-2016 10:16:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","87090422106","11-18-2016 10:36:05","907345","700877","Y","11/18/2016 9:22:00 AM"
"11086143","702237","209","N","LAT","TXU","66","11","93","2090","11-18-2016 09:21:00","11-18-2016 10:16:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","87090422106","11-18-2016 10:36:05","907345","700877","Y","11/18/2016 9:22:00 AM"
"11086143","702237","209","N","LAT","TXU","66","11","93","2090","11-18-2016 09:21:00","11-18-2016 10:16:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","87090422106","11-18-2016 10:36:05","907345","700877","Y","11/18/2016 9:22:00 AM"
"11085884","700335","213","Y","TX","TX","401","195","91","77","11-18-2016 09:24:00","11-18-2016 10:41:00","","","","","","","87579906900","","935466","648897","Y","11/18/2016 9:24:00 AM"
"11085896","507362","215","Y","TX","TXU","403","193","0","28","11-18-2016 09:26:00","11-18-2016 09:54:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","77190322804","11-20-2016 10:26:39","435236","701977","Y","11/18/2016 9:25:00 AM"
"11085881","503263","216","Y","TX","TXU","401","195","102","300","11-18-2016 09:27:00","11-18-2016 10:17:00","","","","","","","53546064308","","255997","984351","Y","11/18/2016 9:28:00 AM"
"11086091","508863","217","Y","TX","TX","401","195","102","38","11-18-2016 09:28:00","11-18-2016 09:47:00","","","","","","","53949478009","","278041","1000950","Y","11/18/2016 9:28:00 AM"
"11086170","102434","221","Y","TX","TX","401","195","81","477","11-18-2016 09:33:00","11-18-2016 10:26:00","","","","","","","37508252107","","632338","1791574","Y","11/18/2016 9:29:00 AM"
"11086040","102434","222","Y","TX","TX","401","195","81","684","11-18-2016 09:32:00","11-18-2016 10:29:00","","","","","","","37508202908","","632142","1791976","Y","11/18/2016 9:29:00 AM"
"11086090","704938","219","Y","TX","TXU","401","195","0","30","11-18-2016 09:29:00","11-18-2016 09:35:00","","","","","","","87692508406","","937683","714563","Y","11/18/2016 9:29:00 AM"
"11086146","503765","220","N","LAT","LAT","0","20","0","3696","11-18-2016 09:23:00","11-18-2016 10:19:00","","","","","","","54541769912","","309187","961527","Y","11/18/2016 9:29:00 AM"
"11086026","806936","223","N","TX","TX","0","197","0","1656","11-18-2016 09:24:00","11-18-2016 11:42:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","86551602704","11-18-2016 13:50:48","884702","506235","Y","11/18/2016 9:30:00 AM"
"11086026","806936","223","N","TX","TX","0","197","0","1656","11-18-2016 09:24:00","11-18-2016 11:42:00","TMRepairActionSpliceConductor","General","Splice 2A SEC","N","N","N","86551602704","11-18-2016 11:59:13","884702","506235","Y","11/18/2016 9:30:00 AM"
"11086026","806936","223","N","TX","TX","0","197","0","1656","11-18-2016 09:24:00","11-18-2016 11:42:00","TMRepairActionAccessable","General","See Comments","","","","86551602704","11-18-2016 12:02:27","884702","506235","Y","11/18/2016 9:30:00 AM"
"11086171","407664","226","N","TX","TXU","0","197","0","342","11-18-2016 09:22:00","11-18-2016 10:19:00","","","","","","","66519941709","","885937","845970","Y","11/18/2016 9:31:00 AM"
"11086169","704568","224","Y","TX","TXU","401","195","0","196","11-18-2016 09:31:00","11-18-2016 09:59:00","","","","","","","86989478400","","902866","699050","Y","11/18/2016 9:31:00 AM"
"11085438","500534","229","Y","TX","TX","67","195","81","1545","11-18-2016 09:35:00","11-18-2016 11:18:00","","","","","","","51762515205","","168861","1065191","Y","11/18/2016 9:32:00 AM"
"11085900","503765","234","Y","TX","TX","401","195","81","232","11-18-2016 09:38:00","11-18-2016 10:07:00","","","","","","","54544301504","","307039","972393","Y","11/18/2016 9:38:00 AM"
"11086063","407032","244","N","SV","NLS","66","189","111","187","11-18-2016 09:38:00","11-18-2016 12:45:00","TMRepairActionAccessable","General","See Comments","","","","67060470002","11-18-2016 10:47:10","908667","1050184","Y","11/18/2016 9:45:00 AM"
"11085913","405466","245","Y","TX","TXU","66","193","102","24","11-18-2016 09:45:00","11-18-2016 09:51:00","","","","","","","67300406701","","923240","753379","Y","11/18/2016 9:45:00 AM"
"11086063","407032","244","N","SV","NLS","66","189","111","187","11-18-2016 09:38:00","11-18-2016 12:45:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","67060470002","11-18-2016 10:47:10","908667","1050184","Y","11/18/2016 9:45:00 AM"
"11085433","703632","246","N","TX","TXU","66","189","105","558","11-18-2016 09:45:00","11-18-2016 10:47:00","","","","","","","87386121100","","921230","680677","Y","11/18/2016 9:45:00 AM"
"11085970","502563","247","Y","TX","TX","405","195","94","1548","11-18-2016 10:03:00","11-18-2016 12:55:00","","","","","","","50380773300","","100960","1155145","Y","11/18/2016 9:46:00 AM"
"11085930","503436","248","Y","TX","TX","401","195","102","237","11-18-2016 09:47:00","11-18-2016 11:06:00","","","","","","","52346931806","","200397","983413","Y","11/18/2016 9:47:00 AM"
"11085969","405934","250","Y","TX","LAT","401","195","102","15","11-18-2016 09:48:00","11-18-2016 10:03:00","","","","","","","87396846905N","","925505","733513","Y","11/18/2016 9:48:00 AM"
"11085694","503261","256","N","TX","SNCU","0","20","0","102","11-18-2016 09:48:00","11-18-2016 11:30:00","","","","","","","53247648104","","243871","991272","Y","11/18/2016 9:50:00 AM"
"11085957","102436","257","Y","TX","TX","401","195","94","902","11-18-2016 09:52:00","11-18-2016 11:14:00","","","","","","","37709741001","","644898","1796052","Y","11/18/2016 9:52:00 AM"
"11085710","504666","261","N","LAT","LATU","75","79","111","1140","11-18-2016 09:42:00","11-18-2016 16:45:00","TMRepairActionAccessable","General","See Comments","","","","51780330319","11-18-2016 11:57:17","168640","1153141","Y","11/18/2016 10:01:00 AM"
"11085710","504666","261","N","LAT","LATU","75","79","111","1140","11-18-2016 09:42:00","11-18-2016 16:45:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","51780330319","11-18-2016 11:57:17","168640","1153141","Y","11/18/2016 10:01:00 AM"
"11085691","500665","263","Y","TX","TXU","401","195","94","1785","11-18-2016 10:00:00","11-18-2016 11:25:00","","","","","","","50977392308","","128884","1139247","Y","11/18/2016 10:02:00 AM"
"11086009","407163","262","Y","TX","TX","403","195","0","330","11-18-2016 10:02:00","11-18-2016 11:52:00","","","","","","","66559871809","","885628","1046000","Y","11/18/2016 10:02:00 AM"
"11085601","401636","265","Y","TX","TX","403","195","0","65","11-18-2016 10:07:00","11-18-2016 11:12:00","","","","","","","62960699805","","704896","1055294","Y","11/18/2016 10:04:00 AM"
"11086176","505564","267","Y","TX","TXU","401","195","113","3751","11-18-2016 10:13:00","11-18-2016 12:14:00","","","","","","","51860406008","","173529","1055726","Y","11/18/2016 10:06:00 AM"
"11085637","409765","269","Y","TX","TXU","66","193","91","2370","11-18-2016 10:08:00","11-18-2016 16:37:00","","","","","","","67422324307","","927875","862462","Y","11/18/2016 10:08:00 AM"
"11086027","503034","271","N","LAT","LAT","310","20","104","2585","11-18-2016 10:00:00","11-18-2016 13:55:00","TMRepairActionTrimTree","General","Trim/Remove Tree 6   0% Palms:  R/O","","","","51566330602","11-18-2016 11:05:08","158063","1083088","Y","11/18/2016 10:09:00 AM"
"11085655","404933","273","N","LAT","LAT","0","20","0","4816","11-18-2016 10:07:00","11-18-2016 11:33:00","","","","","","","67255287901","","917714","1029108","Y","11/18/2016 10:10:00 AM"
"11085655","404933","273","N","LAT","LAT","0","20","0","4816","11-18-2016 10:07:00","11-18-2016 11:33:00","","","","","","","67255287901","","917709","1029101","Y","11/18/2016 10:10:00 AM"
"11085921","803434","274","Y","TX","TX","401","195","91","690","11-18-2016 10:12:00","11-18-2016 12:30:00","","","","","","","87360109404","","922558","555372","Y","11/18/2016 10:12:00 AM"
"11085906","406062","279","Y","TX","TX","403","195","0","345","11-18-2016 10:14:00","11-18-2016 11:23:00","","","","","","","63158444406","","713514","1042344","Y","11/18/2016 10:14:00 AM"
"11086008","408334","281","N","SV","SNC","0","193","0","964","11-18-2016 16:46:00","11-19-2016 08:50:00","TMRepairActionAccessable","General","See Comments","","","","67056201906","11-18-2016 21:33:08","907347","1031137","Y","11/18/2016 10:17:00 AM"
"11086008","408334","281","N","SV","SNC","0","193","0","964","11-18-2016 16:46:00","11-19-2016 08:50:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","67056201906","11-18-2016 21:33:08","907347","1031137","Y","11/18/2016 10:17:00 AM"
"11085597","802236","286","Y","TX","TX","401","195","102","199","11-18-2016 10:19:00","11-18-2016 13:00:00","","","","","","","87159292008","","913336","546326","Y","11/18/2016 10:19:00 AM"
"11085917","100839","290","N","TX","SNC","0","202","88","41","11-18-2016 11:49:00","11-18-2016 12:30:00","","","","","","","46099533307","","658901","1747077","Y","11/18/2016 10:20:00 AM"
"11085599","202536","291","N","TX","SNCU","0","190","0","80","11-18-2016 10:19:00","11-18-2016 11:39:00","","","","","","","48024659006","","759148","1375416","Y","11/18/2016 10:21:00 AM"
"11085972","805834","293","N","TX","TX","0","197","0","1600","11-18-2016 10:20:00","11-18-2016 13:40:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","86143963709","11-18-2016 11:00:43","866078","467149","Y","11/18/2016 10:21:00 AM"
