"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11151752","702938","10","N","TX","TX","0","25","0","1488","01-14-2017 01:58:00","01-14-2017 05:04:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","87287494700","01-14-2017 03:34:25","917937","687496","Y","1/14/2017 1:59:00 AM"
"11151752","702938","10","N","TX","TX","0","25","0","1488","01-14-2017 01:58:00","01-14-2017 05:04:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87287494700","01-14-2017 03:34:25","917937","687496","Y","1/14/2017 1:59:00 AM"
"11151408","504966","12","N","TX","TX","66","188","93","1812","01-14-2017 02:13:00","01-14-2017 09:46:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","76884540200","01-15-2017 12:10:55","421194","670604","Y","1/14/2017 2:15:00 AM"
"11151408","504966","12","N","TX","TX","66","188","93","1812","01-14-2017 02:13:00","01-14-2017 09:46:00","TMRepairActionReplaceSwitch","General","Replace 23 KV switch","","","","76884540200","01-14-2017 03:12:20","421194","670604","Y","1/14/2017 2:15:00 AM"
"11151437","803637","13","N","TX","TX","66","188","94","9980","01-14-2017 02:16:00","01-14-2017 10:35:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","86960891104","01-14-2017 04:32:26","905995","550821","Y","1/14/2017 2:24:00 AM"
"11151411","809233","18","N","LAT","LATU","0","2","0","648","01-14-2017 03:21:00","01-14-2017 04:15:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","86345931304","01-14-2017 04:31:02","875892","475855","Y","1/14/2017 3:29:00 AM"
"11151436","802437","19","N","TX","TX","0","190","0","936","01-14-2017 03:33:00","01-14-2017 05:30:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","86648558706","01-14-2017 05:55:17","889423","494605","Y","1/14/2017 3:40:00 AM"
"11151394","806535","20","N","LAT","LAT","0","20","0","3888","01-14-2017 03:54:00","01-14-2017 05:42:00","","","","","","","86646284901S","","887720","482644","Y","1/14/2017 3:54:00 AM"
"11151432","806535","21","N","LAT","LAT","0","20","0","3128","01-14-2017 03:47:00","01-14-2017 05:19:00","","","","","","","86646084804","","886692","482612","Y","1/14/2017 3:55:00 AM"
"11151387","809433","23","N","TX","TX","0","21","0","1004","01-14-2017 04:24:00","01-14-2017 12:46:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","86239626505","01-14-2017 09:15:41","869538","448558","Y","1/14/2017 4:26:00 AM"
"11151387","809433","23","N","TX","TX","0","21","0","1004","01-14-2017 04:24:00","01-14-2017 12:46:00","TMRepairActionTrimTree","General","Trim/Remove Tree 3   0% Palms:","","","","86239626505","01-14-2017 09:10:57","869538","448558","Y","1/14/2017 4:26:00 AM"
"11151448","806738","25","N","SV","SNCU","66","189","111","61","01-14-2017 08:37:00","01-14-2017 09:38:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","87368063705","01-14-2017 07:13:08","922414","593122","Y","1/14/2017 5:24:00 AM"
"11151448","806738","25","N","SV","SNCU","66","189","111","61","01-14-2017 08:37:00","01-14-2017 09:38:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","87368063705","01-14-2017 07:13:08","922414","593122","Y","1/14/2017 5:24:00 AM"
"11151448","806738","25","N","SV","SNCU","66","189","111","61","01-14-2017 08:37:00","01-14-2017 09:38:00","TMRepairActionRepairConductor","General","Repair 1/0A SVC","N","N","N","87368063705","01-14-2017 07:13:08","922414","593122","Y","1/14/2017 5:24:00 AM"
"11151448","806738","25","N","SV","SNCU","66","189","111","61","01-14-2017 08:37:00","01-14-2017 09:38:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","87368063705","01-14-2017 07:13:08","922414","593122","Y","1/14/2017 5:24:00 AM"
"11151448","806738","25","N","SV","SNCU","66","189","111","61","01-14-2017 08:37:00","01-14-2017 09:38:00","TMRepairActionSetPowerTemp","General","Set Powertemp #NEO-","","","","87368063705","01-14-2017 07:13:08","922414","593122","Y","1/14/2017 5:24:00 AM"
"11151448","806738","25","N","SV","SNCU","66","189","111","61","01-14-2017 08:37:00","01-14-2017 09:38:00","TMRepairActionAccessable","General","See Comments","","","","87368063705","01-14-2017 07:13:08","922414","593122","Y","1/14/2017 5:24:00 AM"
"11151427","701636","27","N","LAT","LATU","265","189","111","6336","01-14-2017 05:51:00","01-14-2017 08:07:00","TMRepairActionReplaceConductor","General","Replace 165 ft 1/0A C PRI","N","N","Y","87181922507E","01-14-2017 08:19:37","915529","656484","Y","1/14/2017 5:53:00 AM"
"11151427","701636","27","N","LAT","LATU","265","189","111","6336","01-14-2017 05:51:00","01-14-2017 08:07:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","87181922507E","01-14-2017 08:39:18","915529","656484","Y","1/14/2017 5:53:00 AM"
"11151460","805036","30","N","LAT","OCR","0","188","93","16656","01-14-2017 09:24:00","01-14-2017 10:12:00","TMRepairActionAccessable","General","See Comments","","","","86750469128","01-14-2017 06:54:32","894119","499778","Y","1/14/2017 6:14:00 AM"
"11151460","805036","30","N","LAT","OCR","0","188","93","16656","01-14-2017 09:24:00","01-14-2017 10:12:00","TMRepairActionReplaceCutout","General","Replace Cutout","","","","86750469128","01-14-2017 06:54:32","894119","499778","Y","1/14/2017 6:14:00 AM"
"11151434","201934","31","N","SV","SNCU","301","189","111","28","01-14-2017 09:17:00","01-14-2017 09:45:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","48145292207","01-14-2017 07:53:41","761802","1476987","Y","1/14/2017 6:21:00 AM"
"11151434","201934","31","N","SV","SNCU","301","189","111","28","01-14-2017 09:17:00","01-14-2017 09:45:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","48145292207","01-14-2017 07:53:41","761802","1476987","Y","1/14/2017 6:21:00 AM"
"11151434","201934","31","N","SV","SNCU","301","189","111","28","01-14-2017 09:17:00","01-14-2017 09:45:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","48145292207","01-14-2017 07:53:41","761802","1476987","Y","1/14/2017 6:21:00 AM"
"11151434","201934","31","N","SV","SNCU","301","189","111","28","01-14-2017 09:17:00","01-14-2017 09:45:00","TMRepairActionSetPowerTemp","General","Set Powertemp #","","","","48145292207","01-14-2017 07:53:41","761802","1476987","Y","1/14/2017 6:21:00 AM"
"11151615","805740","32","N","TX","SNCU","0","20","0","239","01-14-2017 06:33:00","01-14-2017 10:32:00","TMRepairActionTrimTree","General","Trim/Remove Tree 2   0% Palms:  R/O","","","","86450330401","01-14-2017 08:21:07","878173","500420","Y","1/14/2017 6:34:00 AM"
"11151615","805740","32","N","TX","SNCU","0","20","0","239","01-14-2017 06:33:00","01-14-2017 10:32:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","86450330401","01-14-2017 08:21:07","878173","500420","Y","1/14/2017 6:34:00 AM"
"11151615","805740","32","N","TX","SNCU","0","20","0","239","01-14-2017 06:33:00","01-14-2017 10:32:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","86450330401","01-14-2017 08:30:15","878173","500420","Y","1/14/2017 6:34:00 AM"
"11151360","202632","34","N","LAT","LAT","0","188","93","2512","01-14-2017 06:40:00","01-14-2017 09:17:00","TMRepairActionReplaceSwitch","General","Replace 23 KV switch","","","","48821311306W","01-14-2017 07:53:57","797770","1356928","Y","1/14/2017 6:49:00 AM"
"11151396","809936","38","N","TX","TX","0","7","91","308","01-14-2017 07:06:00","01-14-2017 08:23:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:  R/O","","","","87153545001","01-14-2017 08:36:25","915025","517793","Y","1/14/2017 7:07:00 AM"
"11151396","809936","38","N","TX","TX","0","7","91","308","01-14-2017 07:06:00","01-14-2017 08:23:00","TMRepairActionAccessable","General","See Comments","","","","87153545001","01-14-2017 08:36:25","915025","517793","Y","1/14/2017 7:07:00 AM"
"11151396","809936","38","N","TX","TX","0","7","91","308","01-14-2017 07:06:00","01-14-2017 08:23:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","87153545001","01-14-2017 08:29:12","915025","517793","Y","1/14/2017 7:07:00 AM"
"11151396","809936","38","N","TX","TX","0","7","91","308","01-14-2017 07:06:00","01-14-2017 08:23:00","TMRepairActionReworkedConnections","General","Reworked Connections at Tx","","","","87153545001","01-14-2017 08:29:12","915025","517793","Y","1/14/2017 7:07:00 AM"
"11151396","809936","38","N","TX","TX","0","7","91","308","01-14-2017 07:06:00","01-14-2017 08:23:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","87153545001","01-14-2017 08:29:12","915025","517793","Y","1/14/2017 7:07:00 AM"
"11151435","705761","40","N","LAT","LATU","0","7","0","730","01-14-2017 07:09:00","01-14-2017 08:22:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","86179685202S","01-14-2017 08:44:47","864850","647604","Y","1/14/2017 7:16:00 AM"
"11151477","102033","44","N","SV","SNC","0","188","91","32","01-14-2017 16:18:00","01-14-2017 16:50:00","","","","","","","37514318106","","632755","1824568","Y","1/14/2017 7:19:00 AM"
"11151482","506767","46","N","LAT","LATU","0","190","0","4284","01-14-2017 07:23:00","01-14-2017 08:14:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","76694895608","01-14-2017 08:27:10","413194","723563","Y","1/14/2017 7:25:00 AM"
"11151433","703135","49","N","TX","LATU","0","188","88","810","01-14-2017 07:36:00","01-14-2017 10:18:00","TMRepairActionReplaceJumper","General","Replace Jumper 6C A PRI","Y","N","N","87475588611","01-14-2017 08:53:20","928922","629667","Y","1/14/2017 7:37:00 AM"
"11151485","406063","53","N","OCR","LAT","153","188","96","70044","01-14-2017 05:50:00","01-14-2017 08:26:00","","","","","","","63857154657","","746901","1037720","Y","1/14/2017 7:48:00 AM"
"11151450","204261","56","N","TX","TX","0","190","0","40","01-14-2017 08:04:00","01-14-2017 08:44:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","48314002904","01-14-2017 08:53:20","771316","1322329","Y","1/14/2017 8:05:00 AM"
"11151471","806532","58","N","TX","TX","0","7","0","320","01-14-2017 07:59:00","01-14-2017 09:03:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","86345259509","01-14-2017 09:07:25","872556","479900","Y","1/14/2017 8:06:00 AM"
"11151457","806839","59","N","LAT","LAT","66","9","0","492","01-14-2017 08:08:00","01-14-2017 08:49:00","","","","","","","86563937901","","886192","569337","Y","1/14/2017 8:10:00 AM"
"11151428","507162","60","N","OCR","LAT","155","40","80","9047","01-14-2017 08:10:00","01-14-2017 09:33:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","53267561209","01-14-2017 10:15:19","244058","1087716","Y","1/14/2017 8:12:00 AM"
"11151428","507162","60","N","OCR","LAT","155","40","80","9047","01-14-2017 08:10:00","01-14-2017 09:33:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","53267561209","01-14-2017 10:15:19","244066","1087737","Y","1/14/2017 8:12:00 AM"
"11151372","401131","63","Y","LAT","LAT","401","195","0","1455","01-14-2017 08:35:00","01-14-2017 10:16:00","","","","","","","66957228804","","902360","1039600","Y","1/14/2017 8:19:00 AM"
"11151539","706167","64","Y","TX","TX","405","195","94","1752","01-14-2017 08:19:00","01-14-2017 10:45:00","","","","","","","86770376907","","893744","603821","Y","1/14/2017 8:19:00 AM"
"11151479","802735","65","N","TX","SNCU","0","7","0","66","01-14-2017 08:24:00","01-14-2017 09:30:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","86147009309","01-14-2017 09:41:21","861190","489963","Y","1/14/2017 8:25:00 AM"
"11151510","807734","72","Y","TX","TX","405","195","94","178","01-14-2017 08:34:00","01-14-2017 10:03:00","","","","","","","87359198903","","923181","550083","Y","1/14/2017 8:34:00 AM"
"11151487","407933","75","N","TX","TXU","0","7","0","168","01-14-2017 08:35:00","01-14-2017 09:59:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","67912597808","01-14-2017 09:59:29","954254","814077","Y","1/14/2017 8:36:00 AM"
"11151487","407933","75","N","TX","TXU","0","7","0","168","01-14-2017 08:35:00","01-14-2017 09:59:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","67912597808","01-14-2017 09:59:29","954254","814077","Y","1/14/2017 8:36:00 AM"
"11151420","704131","76","Y","TX","TX","405","195","94","109","01-14-2017 08:37:00","01-14-2017 10:26:00","","","","","","","87670251305","","937583","601256","Y","1/14/2017 8:37:00 AM"
"11151405","504962","80","Y","TX","TXU","403","193","0","137","01-14-2017 08:44:00","01-14-2017 11:01:00","","","","","","","76984270201","","424926","670801","Y","1/14/2017 8:44:00 AM"
"11151509","805631","84","N","SV","SNC","310","188","105","150","01-14-2017 10:48:00","01-14-2017 13:18:00","TMRepairActionReplaceConductor","General","Replace 140 ft 2TPX SVC","N","N","N","86251021111","01-14-2017 11:37:35","866437","505206","Y","1/14/2017 8:59:00 AM"
"11151509","805631","84","N","SV","SNC","310","188","105","150","01-14-2017 10:48:00","01-14-2017 13:18:00","TMRepairActionAccessable","General","See Comments","","","","86251021111","01-14-2017 15:01:13","866437","505206","Y","1/14/2017 8:59:00 AM"
"11151509","805631","84","N","SV","SNC","310","188","105","150","01-14-2017 10:48:00","01-14-2017 13:18:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","86251021111","01-14-2017 11:37:35","866437","505206","Y","1/14/2017 8:59:00 AM"
"11151367","802936","85","N","SEC","SNC","66","20","91","8","01-14-2017 14:02:00","01-14-2017 14:10:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","86954209402","01-14-2017 11:58:42","902819","524778","Y","1/14/2017 9:00:00 AM"
"11151367","802936","85","N","SEC","SNC","66","20","91","8","01-14-2017 14:02:00","01-14-2017 14:10:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","86954209402","01-14-2017 11:58:42","902819","524778","Y","1/14/2017 9:00:00 AM"
"11151511","700631","86","N","TX","TX","311","188","85","350","01-14-2017 09:00:00","01-14-2017 09:35:00","TMRepairActionReplaceArrestor","General","Replace 10 KV arrestor","","","","87681725001","01-14-2017 09:43:08","939509","657977","Y","1/14/2017 9:00:00 AM"
"11151367","802936","85","N","SEC","SNC","66","20","91","8","01-14-2017 14:02:00","01-14-2017 14:10:00","TMRepairActionSpliceConductor","General","Splice 2TPX SEC","N","N","N","86954209402","01-14-2017 11:58:42","902819","524778","Y","1/14/2017 9:00:00 AM"
"11151367","802936","85","N","SEC","SNC","66","20","91","8","01-14-2017 14:02:00","01-14-2017 14:10:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","86954209402","01-14-2017 11:58:42","902819","524778","Y","1/14/2017 9:00:00 AM"
"11151511","700631","86","N","TX","TX","311","188","85","350","01-14-2017 09:00:00","01-14-2017 09:35:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87681725001","01-14-2017 09:43:08","939509","657977","Y","1/14/2017 9:00:00 AM"
"11151550","700133","88","Y","TX","TX","405","195","94","2310","01-14-2017 09:03:00","01-14-2017 11:48:00","","","","","","","87579399200","","932896","650030","Y","1/14/2017 9:03:00 AM"
"11151529","101138","89","N","LAT","LAT","0","188","81","3810","01-14-2017 08:37:00","01-14-2017 14:58:00","TMRepairActionReplacePole","General","Replace 1 40/4 pole","","","","37611523009","01-14-2017 09:32:20","638809","1807099","Y","1/14/2017 9:04:00 AM"
"11151618","707532","91","N","TX","SNCU","66","189","135","306","01-14-2017 09:04:00","01-14-2017 14:10:00","TMRepairActionReplaceSwitch","General","Replace 13 KV switch","","","","87477438307","01-14-2017 11:09:24","928268","639401","Y","1/14/2017 9:06:00 AM"
"11151618","707532","91","N","TX","SNCU","66","189","135","306","01-14-2017 09:04:00","01-14-2017 14:10:00","TMRepairActionReplaceArrestor","General","Replace 10 KV arrestor","","","","87477438307","01-14-2017 11:09:24","928268","639401","Y","1/14/2017 9:06:00 AM"
"11151505","502637","94","N","LAT","LAT","0","188","88","5800","01-14-2017 09:11:00","01-14-2017 11:36:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","55815573501N","01-15-2017 06:13:19","372246","827904","Y","1/14/2017 9:13:00 AM"
"11151505","502637","94","N","LAT","LAT","0","188","88","5800","01-14-2017 09:11:00","01-14-2017 11:36:00","TMRepairActionReplaceJumper","General","Replace Jumper 4C A PRI","Y","N","N","55815573501N","01-14-2017 10:43:14","372246","827904","Y","1/14/2017 9:13:00 AM"
"11151455","106863","95","N","TX","SNC","0","188","93","9","01-14-2017 17:40:00","01-14-2017 17:49:00","","","","","","","36734309306","","592731","1924814","Y","1/14/2017 9:16:00 AM"
"11151391","506664","98","N","TX","SNC","0","190","0","67","01-14-2017 09:24:00","01-14-2017 10:31:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","76581509994","01-14-2017 12:20:44","405923","660566","Y","1/14/2017 9:24:00 AM"
"11151417","811562","102","N","TX","TX","0","188","0","180","01-14-2017 09:26:00","01-14-2017 10:11:00","","","","","","","86158837909","","865359","543974","Y","1/14/2017 9:29:00 AM"
"11151593","406765","113","N","SV","NLS","66","189","91","39","01-14-2017 11:21:00","01-14-2017 12:00:00","TMRepairActionSpliceConductor","General","Splice 4/0A SVC","N","N","N","67130552505","01-14-2017 11:12:26","913910","901450","Y","1/14/2017 9:36:00 AM"
"11151593","406765","113","N","SV","NLS","66","189","91","39","01-14-2017 11:21:00","01-14-2017 12:00:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","67130552505","01-14-2017 11:12:26","913910","901450","Y","1/14/2017 9:36:00 AM"
"11151593","406765","113","N","SV","NLS","66","189","91","39","01-14-2017 11:21:00","01-14-2017 12:00:00","TMRepairActionReworkedConnections","General","Reworked Connections at Tx","","","","67130552505","01-14-2017 11:12:26","913910","901450","Y","1/14/2017 9:36:00 AM"
"11151543","501765","116","N","TX","SNC","0","190","0","71","01-14-2017 09:36:00","01-14-2017 10:47:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","55108877102","01-14-2017 10:55:04","338588","794881","Y","1/14/2017 9:37:00 AM"
"11151604","404932","118","Y","TX","TX","401","195","111","216","01-14-2017 09:37:00","01-14-2017 09:55:00","","","","","","","67155389608","","913223","1029990","Y","1/14/2017 9:40:00 AM"
"11151370","401636","119","Y","TX","TX","405","195","94","136","01-14-2017 09:42:00","01-14-2017 11:58:00","","","","","","","62960824227","","705444","1052422","Y","1/14/2017 9:42:00 AM"
"11151603","504664","122","N","SV","SNCU","301","189","111","107","01-14-2017 11:09:00","01-14-2017 12:56:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","51678356308","01-14-2017 11:25:32","163681","1146015","Y","1/14/2017 9:47:00 AM"
"11151603","504664","122","N","SV","SNCU","301","189","111","107","01-14-2017 11:09:00","01-14-2017 12:56:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","51678356308","01-14-2017 11:25:32","163681","1146015","Y","1/14/2017 9:47:00 AM"
"11151644","406433","140","N","SEC","NLS","66","189","91","127","01-14-2017 09:53:00","01-14-2017 12:00:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","66566970302","01-14-2017 10:39:58","886146","1080224","Y","1/14/2017 9:55:00 AM"
"11151644","406433","140","N","SEC","NLS","66","189","91","127","01-14-2017 09:53:00","01-14-2017 12:00:00","TMRepairActionReplaceConductor","General","Replace 80 ft 1/0TPX SEC","N","N","N","66566970302","01-14-2017 10:39:58","886146","1080224","Y","1/14/2017 9:55:00 AM"
"11151644","406433","140","N","SEC","NLS","66","189","91","127","01-14-2017 09:53:00","01-14-2017 12:00:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","66566970302","01-26-2017 10:10:26","886146","1080224","Y","1/14/2017 9:55:00 AM"
"11151644","406433","140","N","SEC","NLS","66","189","91","127","01-14-2017 09:53:00","01-14-2017 12:00:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","66566970302","01-14-2017 10:39:58","886146","1080224","Y","1/14/2017 9:55:00 AM"
"11151648","502531","143","Y","TX","LATU","401","195","94","66","01-14-2017 10:05:00","01-14-2017 11:11:00","","","","","","","50880705607","","125592","1156151","Y","1/14/2017 9:56:00 AM"
"11151648","502531","143","Y","TX","LATU","401","195","94","66","01-14-2017 10:05:00","01-14-2017 11:11:00","","","","","","","50880705607","","125592","1156161","Y","1/14/2017 9:56:00 AM"
"11151650","200434","151","N","TX","SNC","0","7","0","102","01-14-2017 10:10:00","01-14-2017 11:52:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","47741786606","01-14-2017 11:57:42","744556","1459045","Y","1/14/2017 10:12:00 AM"
"11151640","800633","152","Y","TX","TX","405","195","94","58","01-14-2017 10:12:00","01-14-2017 11:10:00","","","","","","","87259220404","","918406","545562","Y","1/14/2017 10:13:00 AM"
"11151661","801434","153","Y","TX","TX","405","195","85","345","01-14-2017 10:15:00","01-14-2017 16:00:00","","","","","","","87266620102","","919724","580768","Y","1/14/2017 10:15:00 AM"
"11151651","801434","154","Y","TX","TX","405","195","85","2387","01-14-2017 10:19:00","01-14-2017 16:00:00","","","","","","","87266640103","","919849","580772","Y","1/14/2017 10:19:00 AM"
"11151556","801434","155","Y","TX","TX","405","195","85","1020","01-14-2017 10:20:00","01-14-2017 16:00:00","","","","","","","87265609709","","919586","580624","Y","1/14/2017 10:20:00 AM"
"11151655","806031","158","Y","TX","TX","405","195","85","465","01-14-2017 10:26:00","01-14-2017 13:01:00","","","","","","","87066226203","","907549","583522","Y","1/14/2017 10:26:00 AM"
"11151667","808931","159","N","SV","SNC","66","202","91","10","01-14-2017 12:26:00","01-14-2017 12:36:00","TMRepairActionReworkedConnections","General","Reworked Connections at Weatherhead","","","","86452832403","01-14-2017 13:26:42","880601","511216","Y","1/14/2017 10:28:00 AM"
"11151641","407664","160","Y","TX","TX","405","195","94","162","01-14-2017 10:29:00","01-14-2017 11:50:00","","","","","","","66518630301","","883660","840401","Y","1/14/2017 10:29:00 AM"
"11151589","806031","161","Y","LAT","LAT","405","195","85","345","01-14-2017 10:32:00","01-14-2017 12:27:00","","","","","","","87066216500","","907542","583644","Y","1/14/2017 10:32:00 AM"
"11151645","507361","162","Y","TX","TX","403","195","102","10","01-14-2017 11:02:00","01-14-2017 11:12:00","","","","","","","77687509002","","460931","689772","Y","1/14/2017 10:35:00 AM"
"11151669","507361","163","Y","TX","TX","403","195","102","7","01-14-2017 11:06:00","01-14-2017 11:13:00","","","","","","","77687508308","","460925","689462","Y","1/14/2017 10:38:00 AM"
"11151665","208164","168","N","TX","SNCU","0","190","0","72","01-14-2017 10:47:00","01-14-2017 11:59:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","47919724004","01-14-2017 12:05:44","754662","1347522","Y","1/14/2017 10:49:00 AM"
"11151597","404135","171","Y","TX","TX","406","195","94","136","01-14-2017 10:54:00","01-14-2017 12:02:00","","","","","","","68106105305","","961768","782870","Y","1/14/2017 10:54:00 AM"
"11151674","508061","173","N","SV","SNCU","0","189","111","395","01-14-2017 10:55:00","01-14-2017 17:30:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","54536451900","01-14-2017 13:05:58","307417","932387","Y","1/14/2017 10:56:00 AM"
"11151674","508061","173","N","SV","SNCU","0","189","111","395","01-14-2017 10:55:00","01-14-2017 17:30:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","54536451900","01-14-2017 13:06:24","307417","932387","Y","1/14/2017 10:56:00 AM"
"11151674","508061","173","N","SV","SNCU","0","189","111","395","01-14-2017 10:55:00","01-14-2017 17:30:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","54536451900","01-14-2017 18:13:08","307417","932387","Y","1/14/2017 10:56:00 AM"
"11151674","508061","173","N","SV","SNCU","0","189","111","395","01-14-2017 10:55:00","01-14-2017 17:30:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","54536451900","01-14-2017 13:05:58","307417","932387","Y","1/14/2017 10:56:00 AM"
"11151684","805936","175","N","SV","SNCU","66","202","111","34","01-14-2017 10:56:00","01-14-2017 11:30:00","TMRepairActionRepairConductor","General","Repair 1/0A SVC","N","N","N","86567157608","01-14-2017 12:23:56","882527","589158","Y","1/14/2017 11:00:00 AM"
"11151684","805936","175","N","SV","SNCU","66","202","111","34","01-14-2017 10:56:00","01-14-2017 11:30:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86567157608","01-14-2017 12:23:56","882527","589158","Y","1/14/2017 11:00:00 AM"
"11151684","805936","175","N","SV","SNCU","66","202","111","34","01-14-2017 10:56:00","01-14-2017 11:30:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86567157608","01-14-2017 12:23:56","882527","589158","Y","1/14/2017 11:00:00 AM"
"11151673","800538","180","Y","LAT","LAT","405","195","82","4130","01-14-2017 11:09:00","01-14-2017 13:07:00","","","","","","","86956881400","","906193","531010","Y","1/14/2017 11:09:00 AM"
"11151672","800538","181","Y","TX","TX","405","195","82","1152","01-14-2017 11:12:00","01-14-2017 16:00:00","","","","","","","86956732706","","905325","531597","Y","1/14/2017 11:12:00 AM"
"11151658","403633","188","N","SEC","SNC","66","188","111","338","01-14-2017 11:30:00","01-14-2017 17:08:00","","","","","","","63819512401","","748777","846386","Y","1/14/2017 11:32:00 AM"
"11151683","700844","193","N","SV","SNC","66","202","91","9","01-14-2017 16:09:00","01-14-2017 16:18:00","TMRepairActionReworkedConnections","General","Reworked Connections at Weatherhead","","","","87071832906","01-14-2017 16:37:14","910544","606901","Y","1/14/2017 11:39:00 AM"
"11151683","700844","193","N","SV","SNC","66","202","91","9","01-14-2017 16:09:00","01-14-2017 16:18:00","TMRepairActionRepairConductor","General","Repair UNKNOWN SVC","N","N","N","87071832906","01-14-2017 16:37:14","910544","606901","Y","1/14/2017 11:39:00 AM"
"11151683","700844","193","N","SV","SNC","66","202","91","9","01-14-2017 16:09:00","01-14-2017 16:18:00","TMRepairActionNoActionTaken","General","No Action Taken FPL Crew On Site","","","","87071832906","01-14-2017 16:37:14","910544","606901","Y","1/14/2017 11:39:00 AM"
"11151594","107633","195","N","SV","SNC","192","193","91","46","01-14-2017 14:24:00","01-14-2017 15:10:00","","","","","","","35965134507","","551843","2077657","Y","1/14/2017 11:44:00 AM"
"11151681","807932","197","N","TX","TX","66","188","94","535","01-14-2017 12:32:00","01-14-2017 14:19:00","TMRepairActionReplaceSwitch","General","Replace 23 KV switch","","","","86564696401","01-14-2017 12:56:15","884995","573585","Y","1/14/2017 11:48:00 AM"
"11151681","807932","197","N","TX","TX","66","188","94","535","01-14-2017 12:32:00","01-14-2017 14:19:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","86564696401","01-14-2017 12:56:15","884995","573585","Y","1/14/2017 11:48:00 AM"
"11151687","501433","203","N","TX","TX","0","20","0","180","01-14-2017 11:52:00","01-14-2017 12:28:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","55958356306","01-14-2017 13:07:21","377873","1044041","Y","1/14/2017 11:55:00 AM"
